Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average
08/02/2021,31,MO,280,5496336,14633,92,3055349,9870,Report,280,14633,314,2546069,5182
08/02/2021,31,KS,6034,2743482,5593,4227,1529626,4058,Admin,6034,5593,2086,1284782,1806
08/02/2021,31,NC,18143,9765610,19318,13257,5457762,13677,Report,18143,19318,5079,4603499,6142
08/02/2021,31,DC,1283,904065,1146,794,499778,695,Report,1283,1146,498,387653,483
08/02/2021,31,ME,1717,1682419,1574,1217,921020,1050,Admin,1717,1575,602,857338,616
08/02/2021,31,NM,2701,2497682,4712,1830,1363794,2797,Report,2701,4712,950,1203197,1987
08/02/2021,31,AZ,13804,7204142,12497,9710,3992032,8660,Admin,13804,12498,4437,3389058,4197
08/02/2021,31,VT,733,874404,592,459,483238,361,Report,733,592,339,422092,275
08/02/2021,31,AS,247,52214,138,86,28849,73,Report,247,138,159,23859,64
08/02/2021,31,VA,11098,9724238,16874,7364,5283434,10478,Report,11098,16874,4093,4669393,6607
08/02/2021,31,OR,4866,4755019,5524,3071,2556614,3569,Report,4866,5524,2065,2365761,2296
08/02/2021,31,TN,15304,5850126,12619,11335,3178073,9275,Admin,15304,12620,4358,2748490,3664
08/02/2021,31,SD,1543,860054,1250,1156,470709,906,Admin,1543,1251,482,416580,417
08/02/2021,31,DC,990,917972,997,606,505754,611,Admin,990,998,364,430413,381
08/02/2021,31,FM,262,55981,108,209,33433,79,Report,262,108,108,29356,57
08/02/2021,31,IA,4959,3168596,4017,3562,1700831,2875,Admin,4959,4017,1732,1580785,1407
08/02/2021,31,DE,1647,1101990,1618,1158,610871,1061,Admin,1647,1618,540,530199,611
08/02/2021,31,VI,37,84872,300,27,47377,225,Report,37,300,11,37626,83
08/02/2021,31,HI,1295,1730001,1467,978,1009431,977,Admin,1295,1468,452,755723,604
08/02/2021,31,MT,16,974848,1125,13,531024,805,Report,16,1125,12,474276,372
08/02/2021,31,SC,9098,4431174,9089,6762,2438530,6447,Report,9098,9089,2520,2097931,2978
08/02/2021,31,WY,757,451358,682,556,249435,504,Admin,757,682,267,216941,249
08/02/2021,31,MI,11311,9879253,9814,7592,5227043,6401,Admin,11311,9814,4139,4814145,3788
08/02/2021,31,CT,7146,4629283,5708,4827,2512266,3823,Admin,7146,5708,2628,2271908,2221
08/02/2021,31,MN,5780,6099571,8042,3984,3316113,5199,Report,5780,8042,1955,3039890,3131
08/02/2021,31,ID,1519,1378105,1951,1161,735440,1351,Report,1519,1951,474,669805,745
08/02/2021,31,OK,10665,3525302,9144,7951,1971124,6810,Admin,10665,9145,3046,1640648,2606
08/02/2021,31,CA,80226,45714576,74269,54119,25955001,48084,Admin,80226,74270,28659,21106163,28465
08/02/2021,31,MT,1251,981114,1180,922,534629,878,Admin,1251,1180,404,476805,388
08/02/2021,31,WA,11847,9087540,11595,7661,4916938,7307,Admin,11847,11596,4812,4431480,4871
08/02/2021,31,AZ,112,7113423,10660,81,3943939,7068,Report,112,10660,107,3299000,3649
08/02/2021,31,PA,19535,14631640,27272,13122,8421982,15916,Report,19535,27272,7502,6729912,12518
08/02/2021,31,PA,18172,14843562,17103,13002,8537807,11621,Admin,18172,17103,6388,6802480,6560
08/02/2021,31,LA,12593,3676853,14881,10509,2040854,12295,Report,12593,14881,2283,1722508,2946
08/02/2021,31,KY,7258,4217307,8879,5383,2325008,5940,Report,7258,8879,2034,2044765,3305
08/02/2021,31,OR,5702,4780509,5406,3838,2570853,3638,Admin,5702,5406,2316,2368192,2171
08/02/2021,31,IN,10939,6128457,9430,7409,3231636,6230,Admin,10939,9430,4008,3011140,3561
08/02/2021,31,IL,23078,13980974,20165,15401,7948689,13603,Admin,23078,20165,8580,6163302,7436
08/02/2021,31,FL,64042,22690736,63355,48469,12677896,46029,Report,64042,63355,16555,10535074,18183
08/02/2021,31,GU,343,203014,424,177,108436,216,Report,343,424,195,98790,245
08/02/2021,31,WY,22,447616,694,15,247099,491,Report,22,694,17,212334,276
08/02/2021,31,MA,9055,9162697,10500,5809,5016344,5911,Report,9055,10500,3766,4414729,4409
08/02/2021,31,NV,7877,3001035,7208,5395,1696375,4939,Admin,7877,7208,2833,1393832,2613
08/02/2021,31,RP,0,26674,155,0,15345,139,Report,0,155,0,13626,23
08/02/2021,31,RI,1646,1332993,1771,990,719625,1087,Report,1646,1771,684,652871,847
08/02/2021,31,AL,14354,3694159,12928,11786,2119909,10599,Admin,14354,12929,2936,1673978,2659
08/02/2021,31,ND,860,666627,819,624,365770,591,Admin,860,820,268,322473,251
08/02/2021,31,IA,3,3141324,3707,2,1683547,2539,Report,3,3707,42,1566013,1412
08/02/2021,31,IL,20775,13703650,27230,14026,7865896,16701,Report,20775,27230,7253,6170812,9432
08/02/2021,31,PR,4063,4058850,4009,2346,2221983,2025,Admin,4063,4010,1843,1944294,2113
08/02/2021,31,HI,218,1721141,1332,150,1005181,863,Report,218,1332,88,759171,602
08/02/2021,31,MH,141,36990,54,25,20485,17,Admin,141,54,121,17658,40
08/02/2021,31,AR,7201,2462767,9372,5407,1426956,7290,Report,7201,9372,1922,1103057,2364
08/02/2021,31,AL,11,3603951,10929,10,2069538,8951,Report,11,10929,40,1687444,2335
08/02/2021,31,WI,6169,6178948,7438,4144,3273791,4885,Report,6169,7438,2184,3020950,2904
08/02/2021,31,GA,72,8942110,27481,52,4904744,18112,Report,72,27481,190,4105466,9489
08/02/2021,31,AS,343,52565,125,160,29013,56,Admin,343,125,183,23928,68
08/02/2021,31,LA,15640,3735953,15254,12764,2080778,12637,Admin,15640,15254,3250,1778267,3079
08/02/2021,31,UT,8603,3061105,6621,5601,1719475,4273,Admin,8603,6621,3195,1466297,2537
08/02/2021,31,CO,9804,6536768,9218,6411,3519853,5868,Admin,9804,9218,3838,3171764,3783
08/02/2021,31,WA,11768,9029293,12538,7046,4889569,7435,Report,11768,12538,5128,4400083,5722
08/02/2021,31,RI,1734,1341352,1641,1109,724119,1038,Admin,1734,1641,648,662392,643
08/02/2021,31,MS,9784,2204323,8092,7502,1221821,6415,Admin,9784,8092,2283,1037283,1763
08/02/2021,31,MH,1,36161,45,0,19957,23,Report,1,45,1,17307,25
08/02/2021,31,AK,100,697609,613,61,381506,427,Report,100,613,49,333175,244
08/02/2021,31,MP,209,61874,177,115,32703,95,Admin,209,177,101,29699,86
08/02/2021,31,ND,181,664810,875,133,364729,606,Report,181,875,59,306177,284
08/02/2021,31,PR,4316,3984683,4459,2089,2186345,2266,Report,4316,4459,2362,1916882,2415
08/02/2021,31,AK,949,703125,855,671,384902,605,Admin,949,855,377,338157,332
08/02/2021,31,NY,25710,23023551,41607,16353,12347002,25027,Report,25710,41607,10593,11140544,17895
08/02/2021,31,TN,11688,5783689,12894,8639,3144121,8888,Report,11688,12894,3078,2678142,3619
08/02/2021,31,US,692612,350394462,621287,492016,193692057,432861,Admin,692612,621287,225440,166239328,212206
08/02/2021,31,KY,9777,4253454,8640,7215,2347850,6413,Admin,9777,8640,2988,2052031,2636
08/02/2021,31,NV,7359,2982219,7339,5038,1684207,4958,Report,7359,7339,2564,1373864,2702
08/02/2021,31,CO,6249,6490299,9707,3798,3496210,5672,Report,6249,9707,2584,3140777,4045
08/02/2021,31,MP,0,61425,174,0,32462,97,Report,0,174,0,29509,81
08/02/2021,31,MN,8586,6135478,7281,6132,3336103,4980,Admin,8586,7282,2798,3040914,2654
08/02/2021,31,NE,2984,1949202,3635,2115,1040565,2442,Report,2984,3635,903,960065,1211
08/02/2021,31,NH,2365,1636171,1967,1386,868454,1145,Admin,2365,1967,711,781363,649
08/02/2021,31,NC,20332,9824958,19140,15051,5494526,13972,Admin,20332,19140,5849,4669213,5749
08/02/2021,31,US,467676,346924345,673185,319602,191818585,441329,Report,467676,673185,162243,164919666,249471
08/02/2021,31,LTC,1165,7904885,823,720,4671546,604,Report,1165,823,0,0,0
08/02/2021,31,OH,12176,11116599,15357,7917,5916895,8673,Report,12176,15357,4582,5449657,6707
08/02/2021,31,RP,0,26675,117,0,15346,102,Admin,0,118,0,13520,23
08/02/2021,31,VA,16233,9775486,14700,10931,5311258,9551,Admin,16233,14700,5836,4698054,5676
08/02/2021,31,WV,362,1490628,468,269,828122,318,Admin,362,468,145,698980,201
08/02/2021,31,MD,11080,7280498,10245,7333,3926162,6509,Admin,11080,10245,3942,3570928,3981
08/02/2021,31,SD,157,851793,1220,105,465476,874,Report,157,1220,57,415686,438
08/02/2021,31,MI,5,9814443,9342,5,5193478,5642,Report,5,9342,76,4885429,4068
08/02/2021,31,IN,9205,6093701,9656,5803,3214427,6172,Report,9205,9656,3496,2985186,3542
08/01/2021,31,SD,332,858511,1232,264,469553,898,Admin,332,1232,76,416098,408
08/01/2021,31,VI,8,85893,312,6,48067,238,Admin,8,313,2,38798,77
08/01/2021,31,MT,1326,974832,1399,952,531011,987,Report,1326,1399,433,474264,470
08/01/2021,31,CA,134742,45274447,87539,72863,25688975,53528,Report,134742,87539,65784,20936317,36595
08/01/2021,31,DC,347,916982,961,222,505148,586,Admin,347,962,107,430049,370
08/01/2021,31,PA,7201,14825390,16897,5250,8524805,11501,Admin,7201,16898,2389,6796092,6458
08/01/2021,31,GA,864,8942038,27473,713,4904692,18106,Report,864,27473,497,4105276,9479
08/01/2021,31,OK,4242,3514637,8928,3236,1963173,6662,Admin,4242,8929,1013,1637602,2528
08/01/2021,31,RI,788,1339618,1614,504,723010,1021,Admin,788,1615,301,661744,633
08/01/2021,31,DC,1769,902782,1086,1051,498984,655,Report,1769,1086,680,387155,462
08/01/2021,31,ME,240,1666728,1706,161,914684,1108,Report,240,1706,117,853912,686
08/01/2021,31,WA,14443,9017525,12419,9047,4882523,7329,Report,14443,12419,6127,4394955,5727
08/01/2021,31,DE,2062,1092299,1727,1275,605977,1040,Report,2062,1727,870,514398,718
08/01/2021,31,MA,10334,9153642,10435,6497,5010535,5824,Report,10334,10435,4511,4410963,4407
08/01/2021,31,KY,15482,4210049,8738,8912,2319625,5827,Report,15482,8738,7274,2042731,3267
08/01/2021,31,CT,2418,4622137,5550,1651,2507439,3724,Admin,2418,5551,874,2269280,2171
08/01/2021,31,PR,5123,3980367,4518,2583,2184256,2353,Report,5123,4518,2801,1914520,2387
08/01/2021,31,SD,399,851636,1224,279,465371,878,Report,399,1224,181,415629,440
08/01/2021,31,MD,5971,7269418,10180,3838,3918829,6410,Admin,5971,10180,2203,3566986,4029
08/01/2021,31,WV,120,1487856,475,80,826877,300,Report,120,475,177,699963,293
08/01/2021,31,MI,4241,9867942,9656,2843,5219451,6285,Admin,4241,9657,1445,4810006,3747
08/01/2021,31,NJ,8592,10464471,16053,5801,5729996,10161,Admin,8592,16054,2998,5095265,6573
08/01/2021,31,IN,11679,6084496,9554,7674,3208624,6160,Report,11679,9554,4258,2981690,3459
08/01/2021,31,LTC,23,7908769,822,16,4674389,612,Admin,23,823,6,3204637,247
08/01/2021,31,OH,17576,11104423,15230,10175,5908978,8545,Report,17576,15230,7857,5445075,6692
08/01/2021,31,OK,2248,3462510,8313,1689,1931023,6196,Report,2248,8313,614,1593808,2332
08/01/2021,31,NV,4459,2993158,7118,3122,1690980,4843,Admin,4459,7119,1521,1390999,2608
08/01/2021,31,WI,2824,6206067,7150,1979,3283287,4855,Admin,2824,7151,914,3058473,2668
08/01/2021,31,OR,2086,4774807,5311,1465,2567015,3545,Admin,2086,5312,725,2365876,2146
08/01/2021,31,TX,37243,27772042,69585,27091,15573550,49858,Admin,37243,69585,11016,13219632,22918
08/01/2021,31,AR,13140,2455566,9237,9979,1421549,7207,Report,13140,9237,3360,1101135,2301
08/01/2021,31,MN,11070,6093791,7933,7191,3312129,5090,Report,11070,7933,4298,3037935,3134
08/01/2021,31,KS,7145,2709869,5349,5194,1509678,3886,Report,7145,5349,2341,1319604,1710
08/01/2021,31,LTC,356,7903720,666,221,4670826,507,Report,356,666,0,0,0
08/01/2021,31,OR,6603,4750153,5444,4142,2553543,3474,Report,6603,5444,2849,2363696,2305
08/01/2021,31,WY,159,450601,678,103,248879,498,Admin,159,679,46,216674,254
08/01/2021,31,NH,1098,1633806,1912,751,867068,1113,Admin,1098,1912,421,780652,635
08/01/2021,31,MA,5267,9179352,9047,3525,5026059,5752,Admin,5267,9047,1951,4422460,3718
08/01/2021,31,FL,40297,22889993,61906,30488,12786397,46447,Admin,40297,61907,10271,10719091,17424
08/01/2021,31,ID,651,1387429,1810,476,740852,1329,Admin,651,1811,225,671045,647
08/01/2021,31,CA,29839,45634350,73187,20408,25900882,47370,Admin,29839,73187,9819,21077504,28130
08/01/2021,31,VT,184,857972,471,125,473700,325,Admin,184,471,78,422882,201
08/01/2021,31,UT,2180,3052502,6462,1436,1713874,4175,Admin,2180,6462,766,1463102,2498
08/01/2021,31,MO,5704,5550636,13844,3613,3083019,9427,Admin,5704,13844,2090,2618565,4794
08/01/2021,31,NM,1009,2514453,3255,706,1370741,2231,Admin,1009,3255,331,1203736,1195
08/01/2021,31,TN,6581,5834822,12230,4860,3166738,8992,Admin,6581,12230,1745,2744132,3548
08/01/2021,31,AZ,13700,7113311,12411,9092,3943858,8237,Report,13700,12411,4845,3298893,4232
08/01/2021,31,IA,32,3141321,3707,28,1683545,2539,Report,32,3707,87,1565971,1407
08/01/2021,31,GA,12525,9082650,22765,9131,4993630,16508,Admin,12525,22765,3472,4140563,6676
08/01/2021,31,IA,1602,3163637,3899,1170,1697269,2796,Admin,1602,3899,496,1579053,1355
08/01/2021,31,MD,5555,7219094,10835,3492,3894973,6290,Report,5555,10835,2599,3561789,4624
08/01/2021,31,WA,4925,9075693,11449,3131,4909277,7178,Admin,4925,11450,1974,4426668,4842
08/01/2021,31,HI,246,1728706,1421,175,1008453,945,Admin,246,1421,96,755271,590
08/01/2021,31,IL,10700,13957896,19985,7162,7933288,13589,Admin,10700,19986,3859,6154722,7266
08/01/2021,31,FL,78119,22626694,54211,57313,12629427,39107,Report,78119,54211,21307,10518519,15853
08/01/2021,31,VA,33158,9713140,17200,20855,5276070,10602,Report,33158,17200,12526,4665300,6819
08/01/2021,31,AL,6177,3679805,12766,5020,2108123,10492,Admin,6177,12767,1152,1671042,2605
08/01/2021,31,US,816203,346456669,662529,516834,191498983,432399,Report,816203,662529,310459,164757423,247385
08/01/2021,31,FM,349,57751,314,302,34790,241,Admin,349,314,284,30449,205
08/01/2021,31,RP,388,26674,155,276,15345,139,Report,388,155,165,13626,23
08/01/2021,31,CO,10806,6484050,9501,5953,3492412,5527,Report,10806,9501,3862,3138193,3970
08/01/2021,31,AL,16765,3603940,12483,13304,2069528,10201,Report,16765,12483,3820,1687404,2655
08/01/2021,31,MH,106,36160,45,60,19957,23,Report,106,45,53,17306,24
08/01/2021,31,NE,1454,1961182,3206,1034,1045935,2276,Admin,1454,3206,422,959752,1051
08/01/2021,31,RP,0,26675,155,0,15346,139,Admin,0,155,0,13520,23
08/01/2021,31,AR,2866,2514316,9462,2076,1457490,7365,Admin,2866,9463,791,1121092,2367
08/01/2021,31,LA,18163,3664260,14597,14845,2030345,12051,Report,18163,14597,3669,1720225,2887
08/01/2021,31,WV,16,1490266,463,13,827853,315,Admin,16,463,5,698835,198
08/01/2021,31,NY,19410,23140037,35050,13236,12400514,22474,Admin,19410,35050,6966,11228204,14189
08/01/2021,31,AK,69,697509,827,49,381445,581,Report,69,827,34,333126,314
08/01/2021,31,LA,6217,3720313,15143,5149,2068014,12605,Admin,6217,15143,1115,1775017,2997
08/01/2021,31,US,301891,349701850,611278,216115,193200041,425085,Admin,301891,611279,92337,166013888,210059
08/01/2021,31,ND,1064,664629,865,770,364596,602,Report,1064,865,324,306118,290
08/01/2021,31,MN,2717,6126892,7106,1981,3329971,4836,Admin,2717,7107,783,3038116,2631
08/01/2021,31,AS,0,52222,109,0,28853,58,Admin,0,110,0,23745,51
08/01/2021,31,VI,36,84835,303,32,47350,227,Report,36,303,8,37615,83
08/01/2021,31,AK,244,702176,833,171,384231,593,Admin,244,833,83,337780,320
08/01/2021,31,CO,4626,6526964,9026,3089,3513442,5710,Admin,4626,9027,1682,3167926,3737
08/01/2021,31,ME,641,1680702,1570,433,919803,1039,Admin,641,1570,212,856736,625
08/01/2021,31,WI,9214,6172779,7317,5923,3269647,4786,Report,9214,7317,3749,3018766,2877
08/01/2021,31,AS,0,51967,235,0,28763,135,Report,0,235,0,23700,101
08/01/2021,31,MI,15621,9814438,10249,9034,5193473,6195,Report,15621,10249,6917,4885353,4426
08/01/2021,31,IL,45706,13682875,26209,22825,7851870,15997,Report,45706,26209,12005,6163559,9073
08/01/2021,31,VT,681,873671,597,428,482779,359,Report,681,597,309,421753,277
08/01/2021,31,VA,8425,9759253,14452,5774,5300327,9301,Admin,8425,14453,2899,4692218,5667
08/01/2021,31,PA,63593,14612105,26413,37831,8408860,15300,Report,63593,26413,28142,6722410,12210
08/01/2021,31,UT,55,3005597,6656,39,1685945,4040,Report,55,6656,58,1437027,2769
08/01/2021,31,MH,0,36849,38,0,20460,15,Admin,0,39,0,17537,26
08/01/2021,31,AZ,6576,7190338,12385,4809,3982322,8564,Admin,6576,12386,1859,3384621,4183
08/01/2021,31,NY,47591,22997841,41172,29208,12330649,24609,Report,47591,41172,20093,11129951,17854
08/01/2021,31,FM,0,55719,117,0,33224,85,Report,0,117,5,29248,70
08/01/2021,31,CT,7550,4599836,6260,4950,2495467,4081,Report,7550,6260,2968,2259172,2533
08/01/2021,31,MS,3212,2194539,7923,2576,1214319,6348,Admin,3212,7924,628,1035000,1685
08/01/2021,31,NE,4813,1946218,3209,3292,1038450,2141,Report,4813,3209,1664,959162,1084
08/01/2021,31,MS,241,2150267,6077,142,1182230,4783,Report,241,6077,213,1027050,1410
08/01/2021,31,KY,3875,4243677,8455,2932,2340635,6279,Admin,3875,8455,974,2049043,2576
08/01/2021,31,MO,12507,5496056,16515,7914,3055257,11190,Report,12507,16515,4749,2545755,5740
08/01/2021,31,GU,0,204808,358,0,109229,193,Admin,0,359,0,99501,203
08/01/2021,31,NH,1468,1593438,1652,1113,863711,1114,Report,1468,1652,492,792770,629
08/01/2021,31,MP,272,61425,174,156,32462,97,Report,272,174,124,29509,81
08/01/2021,31,NC,24565,9747467,18612,17568,5444505,13040,Report,24565,18612,7699,4598420,6107
08/01/2021,31,NM,7445,2494981,4607,3718,1361964,2720,Report,7445,4607,3861,1202247,1956
08/01/2021,31,NJ,15750,10396207,20076,9673,5696103,10853,Report,15750,20076,6966,5194102,10010
08/01/2021,31,ID,2894,1376586,1935,1849,734279,1326,Report,2894,1935,1133,669331,748
08/01/2021,31,TX,76792,27497655,69047,54275,15424154,48909,Report,76792,69047,24091,12737094,23095
08/01/2021,31,SC,11249,4422076,9015,7543,2431768,6341,Report,11249,9015,4133,2095411,3000
08/01/2021,31,GU,10,202671,375,6,108259,191,Report,10,375,6,98595,217
08/01/2021,31,SC,4761,4448151,9285,3716,2449670,6685,Admin,4761,9286,1186,2110563,2934
08/01/2021,31,MP,12,61665,164,2,32588,91,Admin,12,165,12,29598,77
08/01/2021,31,MT,327,979863,1181,241,533707,883,Admin,327,1182,105,476401,381
08/01/2021,31,IN,4257,6117518,9300,2968,3224227,6158,Admin,4257,9300,1309,3007132,3491
08/01/2021,31,OH,6490,11173328,12761,4556,5941059,8789,Admin,6490,12761,2153,5537517,4740
08/01/2021,31,TN,16269,5772001,12623,11329,3135482,8635,Report,16269,12623,4668,2675064,3589
08/01/2021,31,RI,1874,1331347,1752,1176,718635,1074,Report,1874,1752,689,652187,837
08/01/2021,31,NC,9751,9804626,18863,7314,5479475,13675,Admin,9751,18864,2592,4663364,5782
08/01/2021,31,WY,121,447594,697,97,247084,493,Report,121,697,87,212317,277
08/01/2021,31,PR,535,4054787,3790,332,2219637,1879,Admin,535,3791,239,1942451,2035
08/01/2021,31,KS,2312,2737448,5517,1710,1525399,4046,Admin,2312,5517,613,1282696,1744
08/01/2021,31,DE,662,1100343,1595,465,609713,1033,Admin,662,1595,220,529659,619
08/01/2021,31,ND,39,665767,806,33,365146,589,Admin,39,807,6,322205,238
08/01/2021,31,HI,1925,1720923,1555,1131,1005031,999,Report,1925,1555,931,759083,705
08/01/2021,31,NV,9767,2974860,7408,6367,1679169,5010,Report,9767,7408,3738,1371300,2709
07/31/2021,30,SD,1306,851237,1230,962,465092,882,Report,1306,1230,471,415448,436
07/31/2021,30,DC,1004,916635,950,632,504926,582,Admin,1004,950,372,429942,365
07/31/2021,30,MN,4068,6124175,6991,2778,3327990,4756,Admin,4068,6992,1442,3037333,2601
07/31/2021,30,HI,1731,1728460,1424,1198,1008278,951,Admin,1731,1424,623,755175,588
07/31/2021,30,TX,59980,27734799,68767,41983,15546459,49542,Admin,59980,68767,19530,13208616,22406
07/31/2021,30,MP,206,61653,168,112,32586,96,Admin,206,168,98,29586,75
07/31/2021,30,FM,215,57402,278,134,34488,207,Admin,215,278,131,30165,169
07/31/2021,30,ID,2298,1373692,1823,1604,732430,1263,Report,2298,1823,906,668198,708
07/31/2021,30,TN,15542,5755732,12327,10268,3124153,8371,Report,15542,12327,4586,2670396,3534
07/31/2021,30,NE,3008,1941405,2890,2045,1035158,1892,Report,3008,2890,958,957498,993
07/31/2021,30,AK,1063,697440,821,728,381396,577,Report,1063,821,414,333092,314
07/31/2021,30,VA,19621,9679982,15296,11731,5255215,9344,Report,19621,15296,8019,4652774,6182
07/31/2021,30,ND,1380,663565,867,957,363826,595,Report,1380,867,445,305794,298
07/31/2021,30,AZ,11061,7183762,12261,7570,3977513,8503,Admin,11061,12261,3688,3382762,4115
07/31/2021,30,WI,4326,6203243,7048,2878,3281308,4795,Admin,4326,7048,1594,3057559,2625
07/31/2021,30,AL,9232,3673628,12638,7317,2103103,10435,Admin,9232,12638,1991,1669890,2539
07/31/2021,30,RI,2045,1329473,1770,1252,717459,1062,Report,2045,1770,785,651498,865
07/31/2021,30,MH,1,36849,39,0,20460,16,Admin,1,39,1,17537,26
07/31/2021,30,US,494909,349399959,604195,337736,192983926,422568,Admin,494909,604196,171210,165921551,205452
07/31/2021,30,SC,7762,4443390,9133,5591,2445954,6573,Admin,7762,9133,2422,2109377,2881
07/31/2021,30,MH,0,36054,36,0,19897,19,Report,0,36,0,17253,19
07/31/2021,30,ME,2048,1666488,1707,1317,914523,1111,Report,2048,1707,876,853795,683
07/31/2021,30,KY,6396,4239802,8352,4649,2337703,6219,Admin,6396,8352,1883,2048069,2535
07/31/2021,30,TN,10072,5828241,12016,7351,3161878,8900,Admin,10072,12017,2830,2742387,3429
07/31/2021,30,FL,56359,22849696,61188,41351,12755909,46267,Admin,56359,61189,16273,10708820,16935
07/31/2021,30,IN,7807,6113261,9152,4914,3221259,6087,Admin,7807,9152,3120,3005823,3416
07/31/2021,30,IL,24924,13637169,22658,16296,7829045,14586,Report,24924,22658,9501,6151554,8499
07/31/2021,30,NC,15735,9794875,18500,11490,5472161,13449,Admin,15735,18501,4530,4660772,5635
07/31/2021,30,SC,10043,4410827,8949,7363,2424225,6275,Report,10043,8949,3149,2091278,3001
07/31/2021,30,AS,297,51967,235,155,28763,135,Report,297,235,140,23700,101
